solver,timeout_seconds,year,category,instance_name,cost
nuwls,60,2020,wms,credit_test_9_CNF_4_10.wcnf,5370.0
nuwls,60,2020,wms,credit_train_8_CNF_5_15.wcnf,72958.0
nuwls,60,2020,wms,dds4.wcnf,inf
nuwls,60,2020,wms,delaunay_n24.wcnf,inf
nuwls,60,2020,wms,hamming6-2.clq.wcnf,4391.0
nuwls,60,2020,wms,hugebubbles-00020.wcnf,inf
nuwls,60,2020,wms,instance10.wcnf,6781.0
nuwls,60,2020,wms,instance11.wcnf,3787.0
nuwls,60,2020,wms,inf-road-usa.wcnf,inf
nuwls,60,2020,wms,instance12.wcnf,7671.0
nuwls,60,2020,wms,instance2.wcnf,838.0
nuwls,60,2020,wms,instance3.wcnf,1026.0
nuwls,60,2020,wms,instance4.wcnf,1748.0
nuwls,60,2020,wms,instance5.wcnf,1501.0
nuwls,60,2020,wms,instance6.wcnf,2081.0
nuwls,60,2020,wms,instance7.wcnf,1255.0
nuwls,60,2020,wms,instance8.wcnf,3379.0
nuwls,60,2020,wms,instance9.wcnf,2361.0
nuwls,60,2020,wms,johnson8-4-4.clq.wcnf,4154.0
nuwls,60,2020,wms,limits-10-10_data-2_inst-003_30m.sm-extracted.wcnf,inf
nuwls,60,2020,wms,limits-10-10_data-2_inst-025_30m.sm-extracted.wcnf,inf
nuwls,60,2020,wms,lisbon-wedding-1-17.wcnf,inf
nuwls,60,2020,wms,limits-10-10_data-4_inst-003_60m.sm-extracted.wcnf,inf
nuwls,60,2020,wms,limits-10-10_data-2_inst-030_30m.sm-extracted.wcnf,inf
nuwls,60,2020,wms,lisbon-wedding-1-19.wcnf,inf
nuwls,60,2020,wms,lisbon-wedding-10-19.wcnf,460.0
nuwls,60,2020,wms,lisbon-wedding-2-17.wcnf,inf
nuwls,60,2020,wms,lisbon-wedding-2-18.wcnf,inf
nuwls,60,2020,wms,lisbon-wedding-3-19.wcnf,inf
nuwls,60,2020,wms,lisbon-wedding-4-17.wcnf,inf
nuwls,60,2020,wms,lisbon-wedding-4-19.wcnf,inf
nuwls,60,2020,wms,lisbon-wedding-5-19.wcnf,1172.0
nuwls,60,2020,wms,lisbon-wedding-6-19.wcnf,1489.0
nuwls,60,2020,wms,lisbon-wedding-7-17.wcnf,500.0
nuwls,60,2020,wms,lisbon-wedding-7-19.wcnf,476.0
nuwls,60,2020,wms,lisbon-wedding-8-17.wcnf,442.0
nuwls,60,2020,wms,lisbon-wedding-8-19.wcnf,435.0
nuwls,60,2020,wms,lisbon-wedding-9-19.wcnf,571.0
nuwls,60,2020,wms,metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted.wcnf,215.0
nuwls,60,2020,wms,normalized-mps-v2-20-10-cracpb1.opb.msat.wcnf,inf
nuwls,60,2020,wms,normalized-mps-v2-20-10-l152lav.opb.msat.wcnf,inf
nuwls,60,2020,wms,normalized-mps-v2-20-10-lp4l.opb.msat.wcnf,inf
nuwls,60,2020,wms,normalized-mps-v2-20-10-mod008.opb.msat.wcnf,inf
nuwls,60,2020,wms,normalized-mps-v2-20-10-mod010.opb.msat.wcnf,inf
nuwls,60,2020,wms,normalized-mps-v2-20-10-p0548.opb.msat.wcnf,inf
nuwls,60,2020,wms,normalized-mps-v2-20-10-sentoy.opb.msat.wcnf,inf
nuwls,60,2020,wms,p_hat500-3.clq.wcnf,1501.0
nuwls,60,2020,wms,p_hat700-3.clq.wcnf,1432.0
nuwls,60,2020,wms,random-net-50-5_network-4.net.wcnf,78808.0
nuwls,60,2020,wms,pima_train_3_CNF_5_20.wcnf,2509.0
nuwls,60,2020,wms,power-distribution_10_7.wcnf,60.0
nuwls,60,2020,wms,power-distribution_10_8.wcnf,60.0
nuwls,60,2020,wms,power-distribution_11_7.wcnf,126.0
nuwls,60,2020,wms,power-distribution_12_7.wcnf,216.0
nuwls,60,2020,wms,power-distribution_11_8.wcnf,126.0
nuwls,60,2020,wms,power-distribution_12_8.wcnf,216.0
nuwls,60,2020,wms,power-distribution_2_8.wcnf,10.0
nuwls,60,2020,wms,power-distribution_7_8.wcnf,18.0
nuwls,60,2020,wms,power-distribution_8_8.wcnf,40.0
nuwls,60,2020,wms,power-distribution_9_8.wcnf,18.0
nuwls,60,2020,wms,r11.wcnf,inf
nuwls,60,2020,wms,rail2536.wcnf,inf
nuwls,60,2020,wms,rail4284.wcnf,inf
nuwls,60,2020,wms,ram_k3_n13.ra1.wcnf,1417.0
nuwls,60,2020,wms,ram_k3_n14.ra1.wcnf,3025.0
nuwls,60,2020,wms,rail4872.wcnf,inf
nuwls,60,2020,wms,ram_k3_n15.ra1.wcnf,4884.0
nuwls,60,2020,wms,ram_k3_n16.ra1.wcnf,7271.0
nuwls,60,2020,wms,ram_k3_n17.ra1.wcnf,10372.0
nuwls,60,2020,wms,ram_k3_n18.ra1.wcnf,15621.0
nuwls,60,2020,wms,ram_k3_n19.ra1.wcnf,20717.0
nuwls,60,2020,wms,ram_k3_n20.ra1.wcnf,23898.0
nuwls,60,2020,wms,ram_k4_n18.ra1.wcnf,515.0
nuwls,60,2020,wms,ram_k4_n19.ra1.wcnf,1350.0
nuwls,60,2020,wms,ram_k4_n20.ra1.wcnf,3564.0
nuwls,60,2020,wms,random-net-30-6_network-4.net.wcnf,24362.0
nuwls,60,2020,wms,random-net-40-5_network-10.net.wcnf,32686.0
nuwls,60,2020,wms,random-net-40-5_network-7.net.wcnf,35573.0
nuwls,60,2020,wms,random-net-50-5_network-10.net.wcnf,41721.0
nuwls,60,2020,wms,random-net-50-5_network-9.net.wcnf,44178.0
nuwls,60,2020,wms,robot-navigation_10.wcnf,inf
nuwls,60,2020,wms,role_domino_0.05_7.wcnf,24746.0
nuwls,60,2020,wms,role_domino_0.15_0.wcnf,56953.0
nuwls,60,2020,wms,role_domino_0.15_18.wcnf,56268.0
nuwls,60,2020,wms,role_domino_0.25_9.wcnf,85782.0
nuwls,60,2020,wms,role_domino_0.35_10.wcnf,111644.0
nuwls,60,2020,wms,role_domino_0.4_4.wcnf,132549.0
nuwls,60,2020,wms,role_domino_0.7_16.wcnf,183715.0
nuwls,60,2020,wms,role_domino_0.9_16.wcnf,206616.0
nuwls,60,2020,wms,role_domino_0.9_7.wcnf,206621.0
nuwls,60,2020,wms,role_domino_0.9_6.wcnf,206756.0
nuwls,60,2020,wms,role_domino_multiple_0.4_5.wcnf,125192.0
nuwls,60,2020,wms,role_domino_multiple_0.4_9.wcnf,121697.0
nuwls,60,2020,wms,role_smallcomp_0.95_2.wcnf,426207.0
nuwls,60,2020,wms,role_university_0.05_8.wcnf,40356.0
nuwls,60,2020,wms,role_university_0.4_8.wcnf,263485.0
nuwls,60,2020,wms,role_university_0.55_1.wcnf,305347.0
nuwls,60,2020,wms,role_university_0.55_6.wcnf,289150.0
nuwls,60,2020,wms,role_university_0.9_1.wcnf,242679.0
nuwls,60,2020,wms,role_university_1.0_0.wcnf,207215.0
nuwls,60,2020,wms,role_university_multiple_0.1_2.wcnf,65940.0
nuwls,60,2020,wms,role_university_multiple_0.8_6.wcnf,208842.0
nuwls,60,2020,wms,role_university_violations_0.45_2.wcnf,278316.0
nuwls,60,2020,wms,san200_0.7_1.clq.wcnf,1256.0
nuwls,60,2020,wms,sanr200_0.7.clq.wcnf,1171.0
nuwls,60,2020,wms,role_university_violations_0.65_5.wcnf,342044.0
nuwls,60,2020,wms,scpnrg1_weighted.wcnf,177.0
nuwls,60,2020,wms,scpnrg2_weighted.wcnf,156.0
nuwls,60,2020,wms,scpnrg3_weighted.wcnf,168.0
nuwls,60,2020,wms,scpnrg4_weighted.wcnf,168.0
nuwls,60,2020,wms,sc-rel9.wcnf,inf
nuwls,60,2020,wms,scpnrg5_weighted.wcnf,169.0
nuwls,60,2020,wms,scpnrh1_weighted.wcnf,64.0
nuwls,60,2020,wms,scpnrh2_weighted.wcnf,64.0
nuwls,60,2020,wms,scpnrh3_weighted.wcnf,61.0
nuwls,60,2020,wms,scpnrh4_weighted.wcnf,59.0
nuwls,60,2020,wms,scpnrh5_weighted.wcnf,55.0
nuwls,60,2020,wms,simNo_2-s_5-m_300-n_300-fp_0.01-fn_0.20.wcnf,inf
nuwls,60,2020,wms,simNo_1-s_15-m_300-n_300-fp_0.01-fn_0.20.wcnf,inf
nuwls,60,2020,wms,simNo_8-s_5-m_100-n_500-fp_0.0001-fn_0.20.wcnf,666544584539961.0
nuwls,60,2020,wms,simNo_6-s_5-m_100-n_500-fp_0.0001-fn_0.20.wcnf,958325885248212.0
nuwls,60,2020,wms,tcp_students_105_it_2.wcnf,2622.0
nuwls,60,2020,wms,simNo_9-s_15-m_300-n_300-fp_0.0001-fn_0.20.wcnf,inf
nuwls,60,2020,wms,tcp_students_105_it_6.wcnf,3144.0
nuwls,60,2020,wms,tcp_students_112_it_13.wcnf,3066.0
nuwls,60,2020,wms,tcp_students_112_it_5.wcnf,3402.0
nuwls,60,2020,wms,tcp_students_112_it_9.wcnf,3180.0
nuwls,60,2020,wms,tcp_students_98_it_11.wcnf,2808.0
nuwls,60,2020,wms,tcp_students_98_it_14.wcnf,3252.0
nuwls,60,2020,wms,tcp_students_98_it_15.wcnf,3141.0
nuwls,60,2020,wms,tcp_students_98_it_2.wcnf,2616.0
nuwls,60,2020,wms,test1.wcnf,inf
nuwls,60,2020,wms,test3.wcnf,390.0
nuwls,60,2020,wms,test4.wcnf,inf
nuwls,60,2020,wms,tictactoe_train_0_DNF_3_5.wcnf,930.0
nuwls,60,2020,wms,titanic_train_4_DNF_4_20.wcnf,4447.0
nuwls,60,2020,wms,toms_test_1_CNF_3_10.wcnf,183.0
nuwls,60,2020,wms,toms_train_6_DNF_4_5.wcnf,3074.0
nuwls,60,2020,wms,twitter_test_5_CNF_1_20.wcnf,3312.0
nuwls,60,2020,wms,twitter_test_4_CNF_3_10.wcnf,664.0
nuwls,60,2020,wms,wg2.wcnf,168.0
nuwls,60,2020,wms,web-wikipedia2009.wcnf,35092853.0
nuwls,60,2021,ms,20-100-frag12-13.wcnf,49.0
nuwls,60,2021,ms,20-100-frag12-85.wcnf,50.0
nuwls,60,2021,ms,20-100-frag12-91.wcnf,51.0
nuwls,60,2021,ms,20-100-frag12-97.wcnf,51.0
nuwls,60,2021,ms,20-100-p100-49.wcnf,87.0
nuwls,60,2021,ms,20-100-p100-54.wcnf,80.0
nuwls,60,2021,ms,20-100-lambda100-48.wcnf,79.0
nuwls,60,2021,ms,20-100-lambda100-96.wcnf,80.0
nuwls,60,2021,ms,AMAZON.wcnf,60792.0
nuwls,60,2021,ms,DBLP.wcnf,62802.0
nuwls,60,2021,ms,YOUTUBE.wcnf,92477.0
nuwls,60,2021,ms,GenHyperTW_aim-50-3_4-yes1-3.wcnf,14.0
nuwls,60,2021,ms,GenHyperTW_atv_partial_system.wcnf,13.0
nuwls,60,2021,ms,GenHyperTW_clique_15.wcnf,12.0
nuwls,60,2021,ms,GenHyperTW_flat30-50.wcnf,20.0
nuwls,60,2021,ms,GenHyperTW_hole6.wcnf,7.0
nuwls,60,2021,ms,GenHyperTW_par8-3-c.wcnf,11.0
nuwls,60,2021,ms,GenHyperTW_pret60_25.wcnf,8.0
nuwls,60,2021,ms,GenHyperTW_uf20-099.wcnf,6.0
nuwls,60,2021,ms,GreeceWesternGreeceUniversityInstance4.xml.wcnf,157.0
nuwls,60,2021,ms,MinFill_R0_miles1500.wcnf,2700.0
nuwls,60,2021,ms,MinFill_R0_queen5_5.wcnf,94.0
nuwls,60,2021,ms,MinFill_R0_queen8_8.wcnf,1060.0
nuwls,60,2021,ms,MinFill_R0_queen9_9.wcnf,1733.0
nuwls,60,2021,ms,MinFill_R0_myciel6.wcnf,1407.0
nuwls,60,2021,ms,MinFill_R1_games120.wcnf,2129.0
nuwls,60,2021,ms,MinFill_R3_miles750.wcnf,2100.0
nuwls,60,2021,ms,MultiDay_1.wcnf,75034.0
nuwls,60,2021,ms,MultiDay_3.wcnf,155200.0
nuwls,60,2021,ms,MultiDay_4.wcnf,187963.0
nuwls,60,2021,ms,SingleDay_15.wcnf,25877.0
nuwls,60,2021,ms,SingleDay_3.wcnf,9449.0
nuwls,60,2021,ms,Subnetwork_7.wcnf,6393.0
nuwls,60,2021,ms,Subnetwork_9.wcnf,7904.0
nuwls,60,2021,ms,MultiDay_1_weighted.wcnf,75034.0
nuwls,60,2021,ms,TWComp_1c75_N69.wcnf,35.0
nuwls,60,2021,ms,TWComp_myciel5_N47.wcnf,19.0
nuwls,60,2021,ms,TWComp_queen5_5_N25.wcnf,18.0
nuwls,60,2021,ms,atcoss_mesat_02.wcnf,inf
nuwls,60,2021,ms,atcoss_mesat_03.wcnf,inf
nuwls,60,2021,ms,atcoss_mesat_04.wcnf,inf
nuwls,60,2021,ms,atcoss_mesat_15.wcnf,inf
nuwls,60,2021,ms,atcoss_sugar_05.wcnf,inf
nuwls,60,2021,ms,atcoss_mesat_18.wcnf,inf
nuwls,60,2021,ms,atcoss_sugar_10.wcnf,inf
nuwls,60,2021,ms,hamming10-4.clq.wcnf,984.0
nuwls,60,2021,ms,p_hat1000-2.clq.wcnf,954.0
nuwls,60,2021,ms,p_hat700-2.clq.wcnf,656.0
nuwls,60,2021,ms,brock200_3.clq.wcnf,214.0
nuwls,60,2021,ms,maxcut-140-630-0.7-12.wcnf,167.0
nuwls,60,2021,ms,maxcut-140-630-0.7-20.wcnf,168.0
nuwls,60,2021,ms,maxcut-140-630-0.7-28.wcnf,167.0
nuwls,60,2021,ms,maxcut-140-630-0.7-4.wcnf,167.0
nuwls,60,2021,ms,maxcut-140-630-0.7-45.wcnf,168.0
nuwls,60,2021,ms,maxcut-140-630-0.7-6.wcnf,162.0
nuwls,60,2021,ms,maxcut-140-630-0.8-1.wcnf,165.0
nuwls,60,2021,ms,maxcut-140-630-0.8-18.wcnf,163.0
nuwls,60,2021,ms,maxcut-140-630-0.8-26.wcnf,167.0
nuwls,60,2021,ms,maxcut-140-630-0.8-39.wcnf,169.0
nuwls,60,2021,ms,cnf_10.wcnf,124.0
nuwls,60,2021,ms,cnf_12.wcnf,148.0
nuwls,60,2021,ms,cnf_small.wcnf,54.0
nuwls,60,2021,ms,credit_train_1_DNF_3_1.wcnf,4890.0
nuwls,60,2021,ms,d4.wcnf,6154.0
nuwls,60,2021,ms,pesp_18Min.wcnf,532.0
nuwls,60,2021,ms,pesp_5min.wcnf,93.0
nuwls,60,2021,ms,data.135.wcnf,103.0
nuwls,60,2021,ms,we.wcnf,inf
nuwls,60,2021,ms,data.243.wcnf,198.0
nuwls,60,2021,ms,data.405.wcnf,336.0
nuwls,60,2021,ms,data.729.wcnf,617.0
nuwls,60,2021,ms,formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree.wcnf,52.0
nuwls,60,2021,ms,formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree.wcnf,102.0
nuwls,60,2021,ms,formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree.wcnf,59.0
nuwls,60,2021,ms,formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree.wcnf,inf
nuwls,60,2021,ms,haberman.wcnf,inf
nuwls,60,2021,ms,heart-c.wcnf,241.0
nuwls,60,2021,ms,ms_160_20_20-0.wcnf,inf
nuwls,60,2021,ms,ms_200_10_40-0.wcnf,inf
nuwls,60,2021,ms,ms_200_12_20-3.wcnf,inf
nuwls,60,2021,ms,ms_200_16_20-0.wcnf,inf
nuwls,60,2021,ms,ms_200_20_20-6.wcnf,inf
nuwls,60,2021,ms,mul_8_11.wcnf,101.0
nuwls,60,2021,ms,ms_200_22_20-2.wcnf,inf
nuwls,60,2021,ms,ms_260_20_20-0.wcnf,inf
nuwls,60,2021,ms,mul_8_13.wcnf,81.0
nuwls,60,2021,ms,ms_260_20_20-1.wcnf,inf
nuwls,60,2021,ms,mul_8_14.wcnf,79.0
nuwls,60,2021,ms,mul_8_3.wcnf,36.0
nuwls,60,2021,ms,mul_8_9.wcnf,43.0
nuwls,60,2021,ms,normalized-test4.pi.opb.msat.wcnf,100.0
nuwls,60,2021,ms,sbox_8.wcnf,inf
nuwls,60,2021,ms,ram_k3_n11.ra0.wcnf,7.0
nuwls,60,2021,ms,ram_k3_n10.ra0.wcnf,4.0
nuwls,60,2021,ms,ram_k3_n12.ra0.wcnf,10.0
nuwls,60,2021,ms,ram_k3_n13.ra0.wcnf,16.0
nuwls,60,2021,ms,ram_k3_n14.ra0.wcnf,21.0
nuwls,60,2021,ms,ram_k3_n15.ra0.wcnf,30.0
nuwls,60,2021,ms,ram_k3_n18.ra0.wcnf,60.0
nuwls,60,2021,ms,ram_k3_n19.ra0.wcnf,75.0
nuwls,60,2021,ms,ram_k4_n18.ra0.wcnf,9.0
nuwls,60,2021,ms,ram_k4_n19.ra0.wcnf,15.0
nuwls,60,2021,ms,ram_k4_n20.ra0.wcnf,24.0
nuwls,60,2021,ms,rev66-16.wcnf,inf
nuwls,60,2021,ms,rev66-18.wcnf,inf
nuwls,60,2021,ms,rev66-20.wcnf,inf
nuwls,60,2021,ms,rev66-22.wcnf,inf
nuwls,60,2021,ms,rev66-24.wcnf,inf
nuwls,60,2021,ms,rev66-28.wcnf,inf
nuwls,60,2021,ms,rev66-32.wcnf,inf
nuwls,60,2021,ms,scpclr11_maxsat.wcnf,23.0
nuwls,60,2021,ms,scpclr12_maxsat.wcnf,23.0
nuwls,60,2021,ms,scpclr13_maxsat.wcnf,23.0
nuwls,60,2021,ms,scpcyc06_maxsat.wcnf,60.0
nuwls,60,2021,ms,scpcyc07_maxsat.wcnf,144.0
nuwls,60,2021,ms,scpcyc08_maxsat.wcnf,344.0
nuwls,60,2021,ms,scpcyc09_maxsat.wcnf,805.0
nuwls,60,2021,ms,scpcyc10_maxsat.wcnf,1836.0
nuwls,60,2021,ms,scpcyc11_maxsat.wcnf,4277.0
nuwls,60,2021,ms,cellda_x_12.wcnf,inf
nuwls,60,2021,ms,navigation_5x5_10.wcnf,inf
nuwls,60,2021,ms,cellda_y_10.wcnf,inf
nuwls,60,2021,ms,navigation_5x5_9.wcnf,inf
nuwls,60,2021,ms,navigation_5x5_8.wcnf,inf
nuwls,60,2021,ms,sysadmin_4_4.wcnf,inf
nuwls,60,2021,ms,sysadmin_5_3.wcnf,inf
nuwls,60,2021,ms,sysadmin_5_4.wcnf,inf
nuwls,60,2021,ms,uaq-ppr-nr200-nc66-n5-k2-rpp4-ppr13-plb100.wcnf,76.0
nuwls,60,2021,ms,Q34_OPTIONS_1.wcnf,inf
nuwls,60,2021,ms,extension-enforcement_non-strict_stb_200_0.05_4_10_0.wcnf,17.0
nuwls,60,2021,ms,g2_n35e34_n58e61.wcnf,21.0
nuwls,60,2021,ms,gen_add_6_991.wcnf,108.0
nuwls,60,2021,ms,extension-enforcement_non-strict_stb_200_0.1_4_10_2.wcnf,12.0
nuwls,60,2021,ms,uaq-min-nr-nr50-np400-rpp5-nc0-rs0-t0-plb100-n9.wcnf,234.0
nuwls,60,2021,ms,spectre_min.wcnf,inf
nuwls,60,2021,ms,meltdown_min.wcnf,inf
nuwls,60,2021,wms,BrazilInstance1.xml.wcnf,130.0
nuwls,60,2021,wms,BrazilInstance2.xml.wcnf,183.0
nuwls,60,2021,wms,BrazilInstance4.xml.wcnf,inf
nuwls,60,2021,wms,BrazilInstance5.xml.wcnf,516.0
nuwls,60,2021,wms,BrazilInstance6.xml.wcnf,623.0
nuwls,60,2021,wms,BrazilInstance7.xml.wcnf,920.0
nuwls,60,2021,wms,FinlandSecondarySchool.xml.wcnf,inf
nuwls,60,2021,wms,ItalyInstance1.xml.wcnf,70.0
nuwls,60,2021,wms,ItalyInstance4.xml.wcnf,12143.0
nuwls,60,2021,wms,MANN_a45.clq.wcnf,2057.0
nuwls,60,2021,wms,brock200_3.clq.wcnf,1102.0
nuwls,60,2021,wms,brock400_2.clq.wcnf,1355.0
nuwls,60,2021,wms,p_hat300-3.clq.wcnf,1439.0
nuwls,60,2021,wms,MultiDay_2_weighted.wcnf,515042.0
nuwls,60,2021,wms,MultiDay_3_weighted.wcnf,1172410.0
nuwls,60,2021,wms,MultiDay_4_weighted.wcnf,2244586.0
nuwls,60,2021,wms,SingleDay_15_weighted.wcnf,3817199.0
nuwls,60,2021,wms,Subnetwork_9_weighted.wcnf,82931.0
nuwls,60,2021,wms,SingleDay_37_weighted.wcnf,45129373.0
nuwls,60,2021,wms,Rounded_CorrelationClustering_Protein1_UNARY_N190.wcnf,10132706.0
nuwls,60,2021,wms,Rounded_CorrelationClustering_Protein2_UNARY_N260.wcnf,28400936.0
nuwls,60,2021,wms,Rounded_CorrelationClustering_Protein3_BINARY_N400.wcnf,47168424.0
nuwls,60,2021,wms,Rounded_CorrelationClustering_Protein3_UNARY_N260.wcnf,24579752.0
nuwls,60,2021,wms,Rounded_CorrelationClustering_Protein4_UNARY_N190.wcnf,4514692.0
nuwls,60,2021,wms,bf2030fvslack.wcnf,inf
nuwls,60,2021,wms,r11.wcnf,inf
nuwls,60,2021,wms,wg2.wcnf,168.0
nuwls,60,2021,wms,bn-human-BNU_1_0025865_session_1-bg.wcnf,inf
nuwls,60,2021,wms,channel-500x100x100-b050.wcnf,inf
nuwls,60,2021,wms,delaunay_n24.wcnf,inf
nuwls,60,2021,wms,hugebubbles-00020.wcnf,inf
nuwls,60,2021,wms,inf-road-usa.wcnf,inf
nuwls,60,2021,wms,sc-rel9.wcnf,inf
nuwls,60,2021,wms,web-wikipedia2009.wcnf,35092853.0
nuwls,60,2021,wms,bnn_mnist_30_label3_adversarial_norm_inf_totalizer.wcnf,inf
nuwls,60,2021,wms,bnn_mnist_back_image_35_label9_adversarial_norm_inf_totalizer.wcnf,inf
nuwls,60,2021,wms,bnn_mnist_back_image_40_label3_adversarial_norm_inf_totalizer.wcnf,inf
nuwls,60,2021,wms,bnn_mnist_back_image_5_label2_adversarial_norm_inf_totalizer.wcnf,inf
nuwls,60,2021,wms,bnn_mnist_rot_1_label0_adversarial_norm_inf_totalizer.wcnf,inf
nuwls,60,2021,wms,credit_train_1_DNF_2_5.wcnf,25329.0
nuwls,60,2021,wms,twitter_train_1_CNF_4_20.wcnf,38207.0
nuwls,60,2021,wms,toms_test_3_DNF_4_20.wcnf,380.0
nuwls,60,2021,wms,toms_train_9_CNF_5_5.wcnf,3301.0
nuwls,60,2021,wms,wdbc_train_9_DNF_5_10.wcnf,22.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_3.wcnf,105.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_6.wcnf,793.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2.wcnf,296.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_4.wcnf,531.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_5.wcnf,500.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2.wcnf,227.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6.wcnf,240.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6.wcnf,229.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_6.wcnf,941.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_3.wcnf,319.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_5.wcnf,245.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_2.wcnf,110.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5.wcnf,762.0
nuwls,60,2021,wms,random-net-50-5_network-4.net.wcnf,78808.0
nuwls,60,2021,wms,formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4.wcnf,523.0
nuwls,60,2021,wms,instance10.wcnf,6781.0
nuwls,60,2021,wms,instance11.wcnf,3865.0
nuwls,60,2021,wms,instance12.wcnf,7671.0
nuwls,60,2021,wms,instance3.wcnf,1026.0
nuwls,60,2021,wms,instance4.wcnf,1748.0
nuwls,60,2021,wms,instance5.wcnf,1505.0
nuwls,60,2021,wms,instance7.wcnf,1255.0
nuwls,60,2021,wms,instance6.wcnf,2081.0
nuwls,60,2021,wms,instance8.wcnf,3379.0
nuwls,60,2021,wms,instance9.wcnf,2361.0
nuwls,60,2021,wms,lisbon-wedding-1-17.wcnf,inf
nuwls,60,2021,wms,lisbon-wedding-1-19.wcnf,inf
nuwls,60,2021,wms,lisbon-wedding-10-19.wcnf,460.0
nuwls,60,2021,wms,lisbon-wedding-7-18.wcnf,519.0
nuwls,60,2021,wms,lisbon-wedding-7-19.wcnf,476.0
nuwls,60,2021,wms,lisbon-wedding-9-17.wcnf,557.0
nuwls,60,2021,wms,ram_k3_n13.ra1.wcnf,1417.0
nuwls,60,2021,wms,ram_k3_n15.ra1.wcnf,4884.0
nuwls,60,2021,wms,ram_k3_n16.ra1.wcnf,7271.0
nuwls,60,2021,wms,rail2536.wcnf,inf
nuwls,60,2021,wms,rail4284.wcnf,inf
nuwls,60,2021,wms,rail4872.wcnf,inf
nuwls,60,2021,wms,ram_k3_n18.ra1.wcnf,15621.0
nuwls,60,2021,wms,ram_k3_n19.ra1.wcnf,20665.0
nuwls,60,2021,wms,ram_k3_n20.ra1.wcnf,23898.0
nuwls,60,2021,wms,ram_k4_n19.ra1.wcnf,1280.0
nuwls,60,2021,wms,ram_k4_n20.ra1.wcnf,3564.0
nuwls,60,2021,wms,role_domino_0.05_17.wcnf,25550.0
nuwls,60,2021,wms,role_domino_0.3_1.wcnf,99377.0
nuwls,60,2021,wms,role_domino_0.55_9.wcnf,163736.0
nuwls,60,2021,wms,role_domino_0.5_0.wcnf,156963.0
nuwls,60,2021,wms,role_domino_0.7_0.wcnf,183172.0
nuwls,60,2021,wms,role_domino_0.8_6.wcnf,186070.0
nuwls,60,2021,wms,role_domino_0.95_12.wcnf,210767.0
nuwls,60,2021,wms,role_domino_0.9_18.wcnf,206606.0
nuwls,60,2021,wms,role_domino_0.3_12.wcnf,101321.0
nuwls,60,2021,wms,role_domino_0.5_18.wcnf,156774.0
nuwls,60,2021,wms,role_university_0.6_3.wcnf,289877.0
nuwls,60,2021,wms,role_domino_multiple_0.5_7.wcnf,136820.0
nuwls,60,2021,wms,role_domino_multiple_0.2_0.wcnf,74189.0
nuwls,60,2021,wms,role_domino_multiple_1.0_1.wcnf,209800.0
nuwls,60,2021,wms,role_university_multiple_0.2_0.wcnf,134558.0
nuwls,60,2021,wms,role_university_multiple_0.2_8.wcnf,126012.0
nuwls,60,2021,wms,simNo_1-s_15-m_100-n_500-fp_0.01-fn_0.20.wcnf,950768569194786.0
nuwls,60,2021,wms,simNo_10-s_5-m_100-n_100-fp_0.01-fn_0.20.wcnf,251449999917056.0
nuwls,60,2021,wms,simNo_10-s_5-m_100-n_500-fp_0.01-fn_0.05.wcnf,1083534034542434.0
nuwls,60,2021,wms,simNo_4-s_5-m_100-n_500-fp_0.0001-fn_0.05.wcnf,391178056084105.0
nuwls,60,2021,wms,simNo_2-s_5-m_300-n_300-fp_0.01-fn_0.20.wcnf,inf
nuwls,60,2021,wms,simNo_4-s_5-m_100-n_500-fp_0.01-fn_0.05.wcnf,829282215557880.0
nuwls,60,2021,wms,SwitchingActivityMaximization_OpenRISC1200_100.wcnf,inf
nuwls,60,2021,wms,SwitchingActivityMaximization_OpenRISC1200_150.wcnf,inf
